task,task_id,iduser,timestamp,date,event,idtype,label,idimg,imagepath
selection,selection_1929,22,1502444085,2017-08-11 11:34:45.774,visible,12,flow chart,303,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_242.gif
selection,selection_1930,22,1502444085,2017-08-11 11:34:45.774,visible,12,flow chart,114,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_216.jpg
selection,selection_1931,22,1502444085,2017-08-11 11:34:45.774,visible,12,flow chart,54,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_315+(1).gif
selection,selection_1932,22,1502444085,2017-08-11 11:34:45.774,visible,12,flow chart,607,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_10.png
selection,selection_1933,22,1502444093,2017-08-11 11:34:53.554,visible,30,area chart,618,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_36.png
selection,selection_1934,22,1502444093,2017-08-11 11:34:53.554,visible,30,area chart,609,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_51.JPG
selection,selection_1935,22,1502444093,2017-08-11 11:34:53.554,visible,30,area chart,11190,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/wsj363.png
selection,selection_1936,22,1502444093,2017-08-11 11:34:53.554,visible,30,area chart,717,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_12.gif
selection,selection_1937,22,1502444093,2017-08-11 11:34:53.554,visible,30,area chart,408,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_46.png
selection,selection_1938,22,1502444093,2017-08-11 11:34:53.554,visible,30,area chart,422,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_26.png
selection,selection_1939,22,1502444100,2017-08-11 11:35:00.315,visible,19,table,914,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_886.jpg
selection,selection_1940,22,1502444100,2017-08-11 11:35:00.315,visible,19,table,10900,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoP01.png
selection,selection_1941,22,1502444100,2017-08-11 11:35:00.315,visible,19,table,317,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_932.gif
selection,selection_1942,22,1502444100,2017-08-11 11:35:00.315,visible,19,table,680,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_970.jpg
selection,selection_1943,22,1502444100,2017-08-11 11:35:00.315,visible,19,table,391,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_907.gif
selection,selection_1944,22,1502444100,2017-08-11 11:35:00.315,visible,19,table,829,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_811.gif
selection,selection_1945,22,1502444104,2017-08-11 11:35:04.147,visible,42,scatter plot,14075,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v489_n7417_9_f3.png
selection,selection_1946,22,1502444104,2017-08-11 11:35:04.147,visible,42,scatter plot,323,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_846.png
selection,selection_1947,22,1502444104,2017-08-11 11:35:04.147,visible,42,scatter plot,555,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_746.gif
selection,selection_1948,22,1502444104,2017-08-11 11:35:04.147,visible,42,scatter plot,403,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_868.png
selection,selection_1949,22,1502444104,2017-08-11 11:35:04.147,visible,42,scatter plot,360,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_779.jpg
selection,selection_1950,22,1502444104,2017-08-11 11:35:04.147,visible,42,scatter plot,14293,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v490_n7420_7_f2.png
selection,selection_1951,22,1502444122,2017-08-11 11:35:22.435,visible,30,area chart,717,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_12.gif
selection,selection_1952,22,1502444122,2017-08-11 11:35:22.435,visible,30,area chart,422,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_26.png
selection,selection_1953,22,1502444122,2017-08-11 11:35:22.435,visible,30,area chart,618,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_36.png
selection,selection_1954,22,1502444122,2017-08-11 11:35:22.435,visible,30,area chart,11190,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/wsj363.png
selection,selection_1955,22,1502444122,2017-08-11 11:35:22.435,visible,30,area chart,609,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_51.JPG
selection,selection_1956,22,1502444122,2017-08-11 11:35:22.435,visible,30,area chart,408,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_46.png
selection,selection_1957,22,1502444130,2017-08-11 11:35:30.563,visible,31,pie chart,882,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_559.png
selection,selection_1958,22,1502444130,2017-08-11 11:35:30.563,visible,31,pie chart,792,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_651.png
selection,selection_1959,22,1502444130,2017-08-11 11:35:30.563,visible,31,pie chart,226,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/TreeDiagram_379.jpg
selection,selection_1960,22,1502444130,2017-08-11 11:35:30.563,visible,31,pie chart,901,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_591.jpg
selection,selection_1961,22,1502444130,2017-08-11 11:35:30.563,visible,31,pie chart,682,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_646.jpg
selection,selection_1962,22,1502444130,2017-08-11 11:35:30.563,visible,31,pie chart,881,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_594.png
selection,selection_1963,22,1502444153,2017-08-11 11:35:53.184,visible,25,bar chart,12713,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v483_n7389_19_f3.png
selection,selection_1964,22,1502444153,2017-08-11 11:35:53.184,visible,25,bar chart,131,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/ColumnGraph_182.jpg
selection,selection_1965,22,1502444153,2017-08-11 11:35:53.184,visible,25,bar chart,10615,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoJ36_1.png
selection,selection_1966,22,1502444153,2017-08-11 11:35:53.184,visible,25,bar chart,10833,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoQ26.png
selection,selection_1967,22,1502444153,2017-08-11 11:35:53.184,visible,25,bar chart,10649,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoH13_1.png
selection,selection_1968,22,1502444153,2017-08-11 11:35:53.184,visible,25,bar chart,11392,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/wsj190.png
selection,selection_1969,22,1502444163,2017-08-11 11:36:03.492,visible,42,scatter plot,403,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_868.png
selection,selection_1970,22,1502444163,2017-08-11 11:36:03.492,visible,42,scatter plot,12420,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v484_n7392_17_f2.png
selection,selection_1971,22,1502444163,2017-08-11 11:36:03.492,visible,42,scatter plot,10368,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoJ37_1.png
selection,selection_1972,22,1502444163,2017-08-11 11:36:03.492,visible,42,scatter plot,555,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_746.gif
selection,selection_1973,22,1502444163,2017-08-11 11:36:03.492,visible,42,scatter plot,11015,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoQ20_3.png
selection,selection_1974,22,1502444163,2017-08-11 11:36:03.492,visible,42,scatter plot,360,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_779.jpg
selection,selection_1975,22,1502444177,2017-08-11 11:36:17.560,visible,25,bar chart,14147,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v487_n7407_5_f2.png
selection,selection_1976,22,1502444177,2017-08-11 11:36:17.560,visible,25,bar chart,131,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/ColumnGraph_182.jpg
selection,selection_1977,22,1502444177,2017-08-11 11:36:17.560,visible,25,bar chart,588,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/BarGraph_163.png
selection,selection_1978,22,1502444177,2017-08-11 11:36:17.560,visible,25,bar chart,10489,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoQ22_4.png
selection,selection_1979,22,1502444177,2017-08-11 11:36:17.560,visible,25,bar chart,11392,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/wsj190.png
selection,selection_1980,22,1502444177,2017-08-11 11:36:17.560,visible,25,bar chart,10615,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoJ36_1.png
selection,selection_1981,22,1502444201,2017-08-11 11:36:41.319,visible,12,flow chart,303,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_242.gif
selection,selection_1982,22,1502444201,2017-08-11 11:36:41.319,visible,12,flow chart,120,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_261.gif
selection,selection_1983,22,1502444201,2017-08-11 11:36:41.319,visible,12,flow chart,105,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/TreeDiagram_414.jpg
selection,selection_1984,22,1502444201,2017-08-11 11:36:41.319,visible,12,flow chart,287,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_309.jpg
selection,selection_1985,22,1502444201,2017-08-11 11:36:41.319,visible,12,flow chart,139,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_215.gif
selection,selection_1986,22,1502444201,2017-08-11 11:36:41.319,visible,12,flow chart,132,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_277.jpg
selection,selection_1987,22,1502444209,2017-08-11 11:36:49.317,visible,31,pie chart,805,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_593.gif
selection,selection_1988,22,1502444209,2017-08-11 11:36:49.317,visible,31,pie chart,881,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_594.png
selection,selection_1989,22,1502444209,2017-08-11 11:36:49.317,visible,31,pie chart,421,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_622.PNG
selection,selection_1990,22,1502444209,2017-08-11 11:36:49.317,visible,31,pie chart,901,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_591.jpg
selection,selection_1991,22,1502444209,2017-08-11 11:36:49.317,visible,31,pie chart,429,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_598.gif
selection,selection_1992,22,1502444209,2017-08-11 11:36:49.317,visible,31,pie chart,682,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_646.jpg
selection,selection_1993,22,1502444216,2017-08-11 11:36:56.235,visible,42,scatter plot,11015,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoQ20_3.png
selection,selection_1994,22,1502444216,2017-08-11 11:36:56.235,visible,42,scatter plot,14075,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v489_n7417_9_f3.png
selection,selection_1995,22,1502444216,2017-08-11 11:36:56.235,visible,42,scatter plot,403,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_868.png
selection,selection_1996,22,1502444216,2017-08-11 11:36:56.235,visible,42,scatter plot,12420,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v484_n7392_17_f2.png
selection,selection_1997,22,1502444216,2017-08-11 11:36:56.235,visible,42,scatter plot,360,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_779.jpg
selection,selection_1998,22,1502444216,2017-08-11 11:36:56.235,visible,42,scatter plot,14293,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v490_n7420_7_f2.png
selection,selection_1999,22,1502444230,2017-08-11 11:37:10.572,visible,31,pie chart,429,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_598.gif
selection,selection_2000,22,1502444230,2017-08-11 11:37:10.572,visible,31,pie chart,882,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_559.png
selection,selection_2001,22,1502444230,2017-08-11 11:37:10.572,visible,31,pie chart,901,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_591.jpg
selection,selection_2002,22,1502444230,2017-08-11 11:37:10.572,visible,31,pie chart,226,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/TreeDiagram_379.jpg
selection,selection_2003,22,1502444230,2017-08-11 11:37:10.572,visible,31,pie chart,853,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_661.png
selection,selection_2004,22,1502444230,2017-08-11 11:37:10.572,visible,31,pie chart,682,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_646.jpg
selection,selection_2005,22,1502444237,2017-08-11 11:37:17.268,visible,20,map,534,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_335.jpg
selection,selection_2006,22,1502444237,2017-08-11 11:37:17.268,visible,20,map,11353,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_124.png
selection,selection_2007,22,1502444237,2017-08-11 11:37:17.268,visible,20,map,11838,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/economist_daily_chart_250.png
selection,selection_2008,22,1502444237,2017-08-11 11:37:17.268,visible,20,map,13090,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v486_n7403_3_f2.png
selection,selection_2009,22,1502444237,2017-08-11 11:37:17.268,visible,20,map,464,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Map_365.jpg
selection,selection_2010,22,1502444237,2017-08-11 11:37:17.268,visible,20,map,11568,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/wsj452.png
selection,selection_2011,22,1502444243,2017-08-11 11:37:23.362,visible,30,area chart,408,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_46.png
selection,selection_2012,22,1502444243,2017-08-11 11:37:23.362,visible,30,area chart,618,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_36.png
selection,selection_2013,22,1502444243,2017-08-11 11:37:23.362,visible,30,area chart,422,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_26.png
selection,selection_2014,22,1502444243,2017-08-11 11:37:23.362,visible,30,area chart,11190,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/wsj363.png
selection,selection_2015,22,1502444243,2017-08-11 11:37:23.362,visible,30,area chart,717,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_12.gif
selection,selection_2016,22,1502444243,2017-08-11 11:37:23.362,visible,30,area chart,609,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/AreaGraph_51.JPG
selection,selection_2017,22,1502444246,2017-08-11 11:37:26.478,visible,7,bubble chart,48,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_82.jpg
selection,selection_2018,22,1502444246,2017-08-11 11:37:26.478,visible,7,bubble chart,229,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_64.jpg
selection,selection_2019,22,1502444246,2017-08-11 11:37:26.478,visible,7,bubble chart,146,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_128.gif
selection,selection_2020,22,1502444246,2017-08-11 11:37:26.478,visible,7,bubble chart,186,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_60.jpg
selection,selection_2021,22,1502444246,2017-08-11 11:37:26.478,visible,7,bubble chart,12,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_105.jpg
selection,selection_2022,22,1502444246,2017-08-11 11:37:26.478,visible,7,bubble chart,11496,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/wsj609.png
selection,selection_2023,22,1502444288,2017-08-11 11:38:08.063,visible,19,table,829,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_811.gif
selection,selection_2024,22,1502444288,2017-08-11 11:38:08.063,visible,19,table,317,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_932.gif
selection,selection_2025,22,1502444288,2017-08-11 11:38:08.063,visible,19,table,680,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_970.jpg
selection,selection_2026,22,1502444288,2017-08-11 11:38:08.063,visible,19,table,10900,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoP01.png
selection,selection_2027,22,1502444288,2017-08-11 11:38:08.063,visible,19,table,558,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_864.jpg
selection,selection_2028,22,1502444288,2017-08-11 11:38:08.063,visible,19,table,391,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_907.gif
selection,selection_2029,22,1502444296,2017-08-11 11:38:16.811,visible,7,bubble chart,48,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_82.jpg
selection,selection_2030,22,1502444296,2017-08-11 11:38:16.811,visible,7,bubble chart,146,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_128.gif
selection,selection_2031,22,1502444296,2017-08-11 11:38:16.811,visible,7,bubble chart,11496,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_news/wsj609.png
selection,selection_2032,22,1502444296,2017-08-11 11:38:16.811,visible,7,bubble chart,143,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_112.jpg
selection,selection_2033,22,1502444296,2017-08-11 11:38:16.811,visible,7,bubble chart,205,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_67.gif
selection,selection_2034,22,1502444296,2017-08-11 11:38:16.811,visible,7,bubble chart,186,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/BubbleChart_60.jpg
selection,selection_2035,22,1502444327,2017-08-11 11:38:47.946,visible,31,pie chart,853,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_661.png
selection,selection_2036,22,1502444327,2017-08-11 11:38:47.946,visible,31,pie chart,226,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/TreeDiagram_379.jpg
selection,selection_2037,22,1502444327,2017-08-11 11:38:47.946,visible,31,pie chart,805,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_593.gif
selection,selection_2038,22,1502444327,2017-08-11 11:38:47.946,visible,31,pie chart,901,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_591.jpg
selection,selection_2039,22,1502444327,2017-08-11 11:38:47.946,visible,31,pie chart,682,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_646.jpg
selection,selection_2040,22,1502444327,2017-08-11 11:38:47.946,visible,31,pie chart,421,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/PieChart_622.PNG
selection,selection_2041,22,1502444352,2017-08-11 11:39:12.552,visible,8,tree diagram,173,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/TreeDiagram_408.jpg
selection,selection_2042,22,1502444352,2017-08-11 11:39:12.552,visible,8,tree diagram,238,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/TreeDiagram_405.gif
selection,selection_2043,22,1502444352,2017-08-11 11:39:12.552,visible,8,tree diagram,237,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/NetworkDiagram_326.jpg
selection,selection_2044,22,1502444352,2017-08-11 11:39:12.552,visible,8,tree diagram,78,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/TreeDiagram_439.png
selection,selection_2045,22,1502444352,2017-08-11 11:39:12.552,visible,8,tree diagram,217,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/TreeDiagram_422.gif
selection,selection_2046,22,1502444352,2017-08-11 11:39:12.552,visible,8,tree diagram,81,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/TreeDiagram_445.gif
selection,selection_2047,22,1502444362,2017-08-11 11:39:22.447,visible,12,flow chart,120,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_261.gif
selection,selection_2048,22,1502444362,2017-08-11 11:39:22.447,visible,12,flow chart,268,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_224.jpg
selection,selection_2049,22,1502444362,2017-08-11 11:39:22.447,visible,12,flow chart,105,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/TreeDiagram_414.jpg
selection,selection_2050,22,1502444362,2017-08-11 11:39:22.447,visible,12,flow chart,287,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_309.jpg
selection,selection_2051,22,1502444362,2017-08-11 11:39:22.447,visible,12,flow chart,54,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_315+(1).gif
selection,selection_2052,22,1502444362,2017-08-11 11:39:22.447,visible,12,flow chart,132,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis16cat/FlowChart_277.jpg
selection,selection_2053,22,1502444395,2017-08-11 11:39:55.456,visible,19,table,10900,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoP01.png
selection,selection_2054,22,1502444395,2017-08-11 11:39:55.456,visible,19,table,391,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_907.gif
selection,selection_2055,22,1502444395,2017-08-11 11:39:55.456,visible,19,table,829,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_811.gif
selection,selection_2056,22,1502444395,2017-08-11 11:39:55.456,visible,19,table,317,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_932.gif
selection,selection_2057,22,1502444395,2017-08-11 11:39:55.456,visible,19,table,558,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_864.jpg
selection,selection_2058,22,1502444395,2017-08-11 11:39:55.456,visible,19,table,914,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/Table_886.jpg
selection,selection_2059,22,1502444407,2017-08-11 11:40:07.768,visible,42,scatter plot,323,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_846.png
selection,selection_2060,22,1502444407,2017-08-11 11:40:07.768,visible,42,scatter plot,12420,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v484_n7392_17_f2.png
selection,selection_2061,22,1502444407,2017-08-11 11:40:07.768,visible,42,scatter plot,14075,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v489_n7417_9_f3.png
selection,selection_2062,22,1502444407,2017-08-11 11:40:07.768,visible,42,scatter plot,10368,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoJ37_1.png
selection,selection_2063,22,1502444407,2017-08-11 11:40:07.768,visible,42,scatter plot,14092,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v488_n7409_18_f4.png
selection,selection_2064,22,1502444407,2017-08-11 11:40:07.768,visible,42,scatter plot,403,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_868.png
selection,selection_2065,22,1502444449,2017-08-11 11:40:49.123,visible,42,scatter plot,14075,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v489_n7417_9_f3.png
selection,selection_2066,22,1502444449,2017-08-11 11:40:49.123,visible,42,scatter plot,14092,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v488_n7409_18_f4.png
selection,selection_2067,22,1502444449,2017-08-11 11:40:49.123,visible,42,scatter plot,14293,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v490_n7420_7_f2.png
selection,selection_2068,22,1502444449,2017-08-11 11:40:49.123,visible,42,scatter plot,10368,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_government/whoJ37_1.png
selection,selection_2069,22,1502444449,2017-08-11 11:40:49.123,visible,42,scatter plot,323,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/vis10cat/ScatterGraph_846.png
selection,selection_2070,22,1502444449,2017-08-11 11:40:49.123,visible,42,scatter plot,12420,https://s3.eu-central-1.amazonaws.com/namethatchart-imagedataset/downloadApi/MassData_science/v484_n7392_17_f2.png
